경도,국가,국명,분류체계,위도,지역,채집일,학명,해역
126.255638,대한민국,마른불가사리,Paxillosida > Astropectinidae > Dipsacaster > Dipsacaster pretiosus,33.415264,대한민국 제주특별자치도 제주시 한림읍,2016-11-04,Dipsacaster pretiosus,남해서부
127.480278,대한민국,,Nematoda > Chromadorea > Desmodorida > Microlaimidae > Bolbolaimus > Bolbolaimus crassiceps,34.578617,대한민국 전라남도 고흥군 영남면 조간대,2017-01-19,Bolbolaimus crassiceps,남해서부
128.683884,대한민국,,Spongiibacteraceae > Spongiibacter > Spongiibacter marinus,38.217667,대한민국 강원도 속초시,2010-08-31,Spongiibacter marinus,동해중부
126.433052,대한민국,갯가꼬마새우,Thoridae > Eualus > Eualus sinensis,36.360832,대한민국 충청남도 보령시 오천면 원산도해수욕장,2021-05-10,Eualus sinensis,서해
128.683884,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Marinobacter > Marinobacter algicola,38.217667,대한민국 강원도 속초시,2010-08-31,Marinobacter algicola,동해중부
125.689835,대한민국,돗돔,Teleostei > Acropomatiformes > Stereolepididae > Stereolepis > Stereolepis doederleini,34.658962,대한민국 전라남도 목포시,2019-03-23,Stereolepis doederleini,서해
126.664246,대한민국,,Staphylococcus warneri,36.018505,대한민국 충청남도 서천군 장항읍 송림리,2014-09-15,Staphylococcus warneri,서해
126.275284,대한민국,,Oncholaimus dujardinii,34.395836,대한민국 전라남도 진도군 의신면 조간대,2016-02-18,Oncholaimus dujardinii,남해서부
126.327499,대한민국,구멍갈파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva australis,36.510834,대한민국 전라남도 완도군 완도읍,2013-10-20,Ulva australis,서해
131.871918,대한민국,민털보라색우무,Symphyocladia glabra,37.239582,대한민국 경상북도 울릉군 울릉읍,2018-05-11,Symphyocladia glabra,동해중부
126.664246,대한민국,,Sphingomonadales > Erythrobacteraceae > Alteraurantiacibacter > Alteraurantiacibacter aquimixticola,36.018505,대한민국 충청남도 서천군 장항읍 송림리,2014-09-15,Alteraurantiacibacter aquimixticola,서해
129.317657,대한민국,,Rhodymeniales > Champiaceae > Champia > Champia parvula,37.290668,대한민국 강원도 삼척시 근덕면,2017-10-17,Champia parvula,동해중부
126.701500,대한민국,참깃털말,Ulvophyceae > Bryopsidales > Bryopsidaceae > Bryopsis > Bryopsis plumosa,34.296329,대한민국 전라남도 완도군 완도읍,2013-12-30,Bryopsis plumosa,남해서부
128.354828,대한민국,,Micrococcales > Microbacteriaceae > Microbacterium > Microbacterium halimionae,34.918602,대한민국 경상남도 통영시 도산면 도선리 396-4,2015-07-18,Microbacterium halimionae,남해동부
126.742950,대한민국,납작파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva compressa,34.298210,대한민국 전라남도 완도군 완도읍,2014-04-15,Ulva compressa,남해서부
126.318726,대한민국,갈색대마디말,Ulvophyceae > Cladophorales > Cladophoraceae > Cladophora > Cladophora wrightiana var. minor,33.219082,대한민국 제주특별자치도 서귀포시 안덕면,2015-12-23,Cladophora wrightiana var. minor,남해서부
131.866119,대한민국,,Shewanellaceae > Shewanella > Shewanella waksmanii,37.240276,대한민국 경상북도 울릉군 울릉읍 독도,2016-07-07,Shewanella waksmanii,동해중부
128.435608,대한민국,줄가자미,Teleostei > Pleuronectiformes > Pleuronectidae > Clidoderma > Clidoderma asperrimum,34.842159,대한민국 경상남도 통영시,2015-04-05,Clidoderma asperrimum,남해동부
131.866119,대한민국,,Shewanellaceae > Shewanella > Shewanella waksmanii,37.240276,대한민국 경상북도 울릉군 울릉읍 독도,2016-07-07,Shewanella waksmanii,동해중부
126.443436,대한민국,방황혹산호말,Rhodophyta > Florideophyceae > Corallinales > Corallinaceae > Corallina > Corallina aberrans,33.498329,대한민국 제주특별자치도 제주시,2012-06-15,Corallina aberrans,남해서부
126.143684,대한민국,,Ditrichocorycaeus affinis,34.300301,대한민국 전라남도 진도군,2011-05-15,Ditrichocorycaeus affinis,남해서부
126.273056,대한민국,,Stappiaceae > Pseudovibrio > Pseudovibrio ascidiaceicola,33.165001,대한민국 제주특별자치도 서귀포시 대정읍 가파리,2016-11-23,Pseudovibrio ascidiaceicola,남해서부
126.709496,대한민국,가시부푼긴노벌레,Tortanus > Eutortanus > Tortanus (Eutortanus) spinicaudatus,37.307415,대한민국 경기도 안산시,2011-08-23,Tortanus (Eutortanus) spinicaudatus,서해
126.042252,대한민국,오모리작은노벌레,Copepoda > Calanoida > Acartiidae > Acartia > Acartiura > Acartia (Acartiura) omorii,34.347382,대한민국 전라남도 진도군,2011-05-15,Acartia (Acartiura) omorii,남해서부
126.602226,대한민국,납작파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva compressa,35.990700,대한민국 충청남도 서천군 장항읍 유부도,2024-02-22,Ulva compressa,서해
127.825592,대한민국,,Paracalanus parvus parvus,34.906860,대한민국 전라남도 광양시,2011-07-04,Paracalanus parvus parvus,남해동부
128.046112,대한민국,털다리참집게,Pleocyemata > Anomura > Paguroidea > Paguridae > Pagurus > Pagurus lanuginosus,34.713333,대한민국 경상남도 남해군 미조면 북미조항,2024-05-28,Pagurus lanuginosus,남해동부
126.385056,대한민국,해변도랑반날개,Staphylinidae > Aleocharinae > Myrmecopora > Lamproxenusa > Myrmecopora (Lamproxenusa) reticulata,34.968388,대한민국 전라남도 무안군 망운면,2021-03-23,Myrmecopora (Lamproxenusa) reticulata,서해
126.507195,대한민국,세줄해변바수염반날개,Triochara > Aleochara (Triochara) trisulcata,35.661697,대한민국 전라북도 부안군 변산면,2021-05-18,Aleochara (Triochara) trisulcata,서해
126.075226,대한민국,오츠카작은노벌레,Odontacartia > Acartia (Odontacartia) ohtsukai,34.367794,대한민국 전라남도 진도군,2011-05-15,Acartia (Odontacartia) ohtsukai,남해서부
128.812164,대한민국,톱니꼬리검물벼룩,Eucyclops Serrulatus,37.911358,대한민국 강원도 강릉시,2011-09-05,Eucyclops Serrulatus,동해중부
126.157143,대한민국,꽃부채게,Xanthoidea > Xanthidae > Xanthinae > Macromedaeus > Macromedaeus distinguendus,36.829445,대한민국 충청남도 태안군 소원면 의항해수욕장,2021-05-11,Macromedaeus distinguendus,서해
130.846436,대한민국,,Nematoda > Chromadorea > Chromadorida > Cyatholaimidae > Marylynnia > Marylynnia hopperi,37.539951,대한민국 경상북도 울릉군 울릉읍 조하대,2016-06-18,Marylynnia hopperi,동해중부
130.846436,대한민국,,Nematoda > Chromadorea > Chromadorida > Cyatholaimidae > Marylynnia > Marylynnia hopperi,37.539951,대한민국 경상북도 울릉군 울릉읍 조하대,2016-06-18,Marylynnia hopperi,동해중부
130.846436,대한민국,,Nematoda > Chromadorea > Chromadorida > Cyatholaimidae > Marylynnia > Marylynnia hopperi,37.539951,대한민국 경상북도 울릉군 울릉읍 조하대,2016-06-18,Marylynnia hopperi,동해중부
126.525002,대한민국,,Pseudomonadota > Alphaproteobacteria > Hyphomicrobiales > Parvibaculaceae > Anderseniella > Anderseniella baltica,36.054722,대한민국 전라북도 군산시 옥도면 개야도,2016-05-27,Anderseniella baltica,서해
126.525002,대한민국,,Maribacter litoralis,36.054722,대한민국 전라북도 군산시 옥도면 개야도,2016-05-27,Maribacter litoralis,서해
127.480278,대한민국,,Xyalidae > Daptonema > Daptonema calceolatum,34.578617,대한민국 전라남도 고흥군 영남면 조간대,2017-01-19,Daptonema calceolatum,남해서부
130.856949,대한민국,,Maribacter dokdonensis,37.460278,대한민국 경상북도 울릉군 서면 남양리,2016-04-27,Maribacter dokdonensis,동해중부
130.856949,대한민국,,Maribacter dokdonensis,37.460278,대한민국 경상북도 울릉군 서면 남양리,2016-04-27,Maribacter dokdonensis,동해중부
126.931328,대한민국,넓은사슬풀,Rhodymeniales > Champiaceae > Champia > Champia expansa,33.495529,대한민국 제주특별자치도 제주시 우도면,2019-06-26,Champia expansa,남해서부
126.941757,대한민국,덩이애기산호말,Rhodophyta > Florideophyceae > Corallinales > Corallinaceae > Jania > Jania pedunculata var. adhaerens,33.461697,대한민국 제주특별자치도 서귀포시 성산읍,2012-08-21,Jania pedunculata var. adhaerens,남해서부
126.935692,대한민국,누운청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium coactum,33.470974,대한민국 제주특별자치도 서귀포시 성산읍,2013-02-19,Codium coactum,남해서부
124.719582,대한민국,좀해변바수염반날개,Staphylinidae > Aleocharinae > Aleochara > Emplenota > Aleochara (Emplenota) fucicola,37.949390,대한민국 인천광역시 옹진군,2021-06-23,Aleochara (Emplenota) fucicola,서해
126.527695,대한민국,한국갯벌반날개,Staphylinidae > Aleocharinae > Bryothinusa > Bryothinusa koreana,37.045918,대한민국 충청남도 당진시 석문면,2021-04-15,Bryothinusa koreana,서해
126.529167,대한민국,붉은줄참새우,Pleocyemata > Caridea > Palaemonoidea > Palaemonidae > Palaemon > Palaemon macrodactylus,36.220280,대한민국 충청남도 보령시 웅천읍 독산해수욕장,2021-05-13,Palaemon macrodactylus,서해
131.865845,대한민국,바위대마디말,Ulvophyceae > Cladophorales > Cladophoraceae > Rama > Rama rupestris,37.240276,대한민국 경상북도 울릉군 울릉읍,2014-08-10,Rama rupestris,동해중부
126.940918,대한민국,몽우리청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium contractum,33.505322,대한민국 제주특별자치도 제주시 우도면,2015-02-22,Codium contractum,남해서부
126.499687,대한민국,큰서실,Rhodophyta > Florideophyceae > Ceramiales > Rhodomelaceae > Laurencia > Laurencia nipponica,36.325127,대한민국 충청남도 보령시 오천면,1988-07-29,Laurencia nipponica,서해
129.475845,대한민국,납작마디게발,Rhodophyta > Florideophyceae > Corallinales > Lithophyllaceae > Amphiroa > Amphiroa ephedraea,35.697174,대한민국 경상북도 경주시 양남면,2012-08-14,Amphiroa ephedraea,동해남부
126.567017,대한민국,,Tripos setaceus,33.218819,대한민국 제주특별자치도 서귀포시 서귀포항 앞바다,2010-07-29,Tripos setaceus,남해서부
126.134018,대한민국,,Tripos furca,33.252155,대한민국 제주특별자치도 제주시 한경면 차귀도 앞바다,2010-07-26,Tripos furca,남해서부
126.468742,대한민국,비단부채게,Sphaerozius nitidus,35.628166,대한민국 전라북도 부안군 백산면 격포해수욕장,2021-03-16,Sphaerozius nitidus,서해
129.585556,대한민국,작은꼬마긴눈집게,Pleocyemata > Anomura > Paguroidea > Diogenidae > Areopaguristes > Areopaguristes japonicus,36.000000,대한민국 경상북도 포항시 남구 구룡포읍 우럭도,2024-06-13,Areopaguristes japonicus,동해남부
126.442780,대한민국,,Rossellomorea marisflavi,37.270000,대한민국 인천광역시 옹진군,2003-03-20,Rossellomorea marisflavi,서해
129.475494,대한민국,진흙새우,Pleocyemata > Caridea > Crangonoidea > Crangonidae > Argis > Argis lar,35.321526,대한민국 동해 #92-3,2024-08-17,Argis lar,동해남부
129.087601,대한민국,꼬리치,Teleostei > Ateleopodiformes > Ateleopodidae > Ateleopus > Ateleopus japonicus,34.867054,대한민국 남해 100-1해구,2024-08-16,Ateleopus japonicus,남해동부
126.208328,대한민국,오모리작은노벌레,Copepoda > Calanoida > Acartiidae > Acartia > Acartiura > Acartia (Acartiura) omorii,37.036667,대한민국 충청남도 태안군,2011-09-22,Acartia (Acartiura) omorii,서해
126.624420,대한민국,보어밴키해변해면,Porifera > Demospongiae > Halichondrida > Halichondridae > Halichondria > Halichondria bowerbanki,37.458035,대한민국 인천광역시 중구,2010-11-12,Halichondria bowerbanki,서해
126.468742,대한민국,짧은가시거미불가사리,Ophiuroidea > Amphilepidida > Ophiotrichidae > Ophiothrix > Ophiothrix > Ophiothrix (Ophiothrix) exigua,35.628166,대한민국 전라북도 부안군 변산면 격포해수욕장,2021-03-16,Ophiothrix (Ophiothrix) exigua,서해
125.620255,대한민국,짧은가시거미불가사리,Ophiuroidea > Amphilepidida > Ophiotrichidae > Ophiothrix > Ophiothrix > Ophiothrix (Ophiothrix) exigua,37.281666,대한민국 인천광역시,2021-04-21,Ophiothrix (Ophiothrix) exigua,서해
126.200272,대한민국,오모리작은노벌레,Copepoda > Calanoida > Acartiidae > Acartia > Acartiura > Acartia (Acartiura) omorii,35.441086,대한민국 전라북도 고창군,2011-02-22,Acartia (Acartiura) omorii,서해
126.442780,대한민국,,Pseudomonadota > Gammaproteobacteria > Cellvibrionales > Microbulbiferaceae > Microbulbifer > Microbulbifer variabilis,37.270000,대한민국 인천광역시 옹진군,2003-03-20,Microbulbifer variabilis,서해
128.810745,대한민국,각시노벌레,Sinocalanus tenellus,37.910934,대한민국 강원도 강릉시,2011-09-20,Sinocalanus tenellus,동해중부
128.809631,대한민국,각시노벌레,Sinocalanus tenellus,37.912373,대한민국 강원도 강릉시,2011-09-05,Sinocalanus tenellus,동해중부
126.289619,대한민국,세로줄조개사돈,Terebratulidae > Coptothyris > Coptothyris grayi,33.957348,대한민국 제주특별자치도 제주시 추자면,2017-09-13,Coptothyris grayi,남해서부
126.897514,대한민국,홍작은노벌레,Copepoda > Calanoida > Acartiidae > Acartia > Acartiura > Acartia (Acartiura) hongi,36.903534,대한민국 충청남도 아산시,2010-10-02,Acartia (Acartiura) hongi,서해
126.776634,대한민국,긴발딱총새우,Pleocyemata > Caridea > Alpheoidea > Alpheidae > Alpheus > Alpheus japonicus,34.598351,대한민국 전라남도 강진군,2012-09-24,Alpheus japonicus,남해서부
126.347244,대한민국,붉은줄참새우,Pleocyemata > Caridea > Palaemonoidea > Palaemonidae > Palaemon > Palaemon macrodactylus,35.154564,대한민국 전라남도 무안군 해제면 도리포항,2021-03-18,Palaemon macrodactylus,서해
126.468742,대한민국,민꽃게,Thalamitinae > Charybdis > Charybdis > Charybdis (Charybdis) japonica,35.628166,대한민국 전라북도 부안군 백산면 격포해수욕장,2021-03-16,Charybdis (Charybdis) japonica,서해
129.017212,대한민국,,Tigriopus koreanus,35.073887,대한민국 부산광역시 서구 송도해수욕장,2019-04-10,Tigriopus koreanus,남해동부
125.982857,대한민국,,Watersiporidae > Watersipora > Watersipora subatra,36.118370,대한민국 전라북도 군산시 옥도면 어청도,2021-04-23,Watersipora subatra,서해
126.317825,대한민국,작은구슬산호말,Rhodophyta > Florideophyceae > Corallinales > Corallinaceae > Corallina > Corallina pilulifera,33.929787,대한민국 제주특별자치도 제주시 추자면,2013-04-04,Corallina pilulifera,남해서부
129.353821,대한민국,살시빗살거미불가사리,Ophiuroidea > Ophiurida > Ophiuridae > Ophiura > Ophiura sarsii,37.216194,대한민국 강원도 삼척시 원덕읍,2012-12-23,Ophiura sarsii,동해중부
127.984962,대한민국,,Sarsamphiascus titoi,34.715805,대한민국 경상남도 남해군 상주면 금전항,2018-03-28,Sarsamphiascus titoi,남해동부
126.701500,대한민국,가시파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva prolifera,34.296329,대한민국 전라남도 완도군 완도읍,2014-03-03,Ulva prolifera,남해서부
129.474625,대한민국,한뿔두드럭게,Pyromaia tuberculata,36.725197,대한민국 경상북도 울진군 평해읍 직산항,2024-04-23,Pyromaia tuberculata,동해중부
126.054771,대한민국,참산호말,Rhodophyta > Florideophyceae > Corallinales > Corallinaceae > Corallina > Corallina officinalis,36.222843,대한민국 충청남도 보령시 오천면,2013-07-29,Corallina officinalis,서해
129.491699,대한민국,잎파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva linza,36.018192,대한민국 경상북도 포항시 남구 동해면,2015-04-21,Ulva linza,동해남부
126.563171,대한민국,갈색대마디말,Ulvophyceae > Cladophorales > Cladophoraceae > Cladophora > Cladophora wrightiana var. minor,33.226051,대한민국 제주특별자치도 서귀포시,2014-08-30,Cladophora wrightiana var. minor,남해서부
128.911804,대한민국,애기털보부채게,Pleocyemata > Brachyura > Pilumnoidea > Pilumnidae > Pilumninae > Pilumnus > Pilumnus minutus,37.809944,대한민국 강원도 강릉시 안현동 십리바위,2024-07-18,Pilumnus minutus,동해중부
126.601555,대한민국,잎파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva linza,35.990948,대한민국 충청남도 서천군 장항읍 유부도 남쪽,2024-04-09,Ulva linza,서해
128.969284,대한민국,상어껍질별벌레,Sipuncula > Phascolosomatidea > Phascolosomatida > Phascolosomatidae > Phascolosoma > Phascolosoma > Phascolosoma (Phascolosoma) scolops,34.933971,대한민국 부산광역시 사하구,2017-09-28,Phascolosoma (Phascolosoma) scolops,남해동부
126.157143,대한민국,꽃부채게,Xanthoidea > Xanthidae > Xanthinae > Macromedaeus > Macromedaeus distinguendus,36.829445,대한민국 충청남도 태안군 소원면 의항해수욕장,2021-05-11,Macromedaeus distinguendus,서해
